group,net_id,tde,gradient1,gradient2,gradient3,network,himoshpere,node
MDD,7Networks_RH_SomMot_4,-0.019945,31.009164847086005,-4.095031026392147,13.941274051162551,somMot,RH,SomMot_4
MDD,7Networks_RH_SomMot_5,-0.10043,31.709115521970556,-3.2386714551715405,12.052928454656609,somMot,RH,SomMot_5
MDD,7Networks_RH_SomMot_6,0.0023785,31.806578942892116,-2.761084229527227,11.439848090570122,somMot,RH,SomMot_6
MDD,7Networks_RH_SomMot_7,-0.016741,29.0800174015133,-3.223498782284007,10.326301355058893,somMot,RH,SomMot_7
MDD,7Networks_RH_SomMot_8,-0.051622,5.769958471122055,-6.50708610159529,5.338655853925232,somMot,RH,SomMot_8
MDD,7Networks_RH_SomMot_9,0.011674,32.20032552758363,-3.2545869145165085,12.458246678392962,somMot,RH,SomMot_9
MDD,7Networks_RH_SomMot_10,-0.063427,31.038954207222535,-2.7175877569341838,10.748863506506583,somMot,RH,SomMot_10
MDD,7Networks_RH_SomMot_11,-0.021896,31.631841271619177,-3.5394449000253494,12.913953625356514,somMot,RH,SomMot_11
MDD,7Networks_RH_SomMot_12,0.068181,30.30679538312394,-3.195772856824698,10.80891830898331,somMot,RH,SomMot_12
MDD,7Networks_RH_SomMot_13,-0.066692,31.727139165649852,-2.8190839180255556,11.233905705421598,somMot,RH,SomMot_13
MDD,7Networks_RH_SomMot_14,0.065477,30.67521882097525,-2.5383197009325422,8.90802529847336,somMot,RH,SomMot_14
MDD,7Networks_RH_SomMot_15,-0.37723,27.946842843920688,1.342083927707034,-3.297892988619257,somMot,RH,SomMot_15
MDD,7Networks_RH_SomMot_16,-0.11176,30.615125708392362,-0.25673767395589475,1.4292750463273955,somMot,RH,SomMot_16
MDD,7Networks_RH_SomMot_17,-0.12263,27.15471251187754,1.4760456817697833,-2.82242137083861,somMot,RH,SomMot_17
MDD,7Networks_RH_SomMot_18,-0.11274,30.317955307319,0.25410649492518517,-0.3474660080582734,somMot,RH,SomMot_18
MDD,7Networks_RH_SomMot_19,-0.16481,27.144511678993496,3.0537964696634763,-7.205114388341528,somMot,RH,SomMot_19
MDD,7Networks_RH_SomMot_20,-0.060062,24.86055371115586,1.3929097293200148,-1.8280486046177138,somMot,RH,SomMot_20
MDD,7Networks_RH_SomMot_21,-0.12431,30.99785270822083,2.2789612031796795,-6.174464665086375,somMot,RH,SomMot_21
MDD,7Networks_RH_SomMot_22,-0.11807,30.91620312353378,1.6881123154532243,-3.764883856282175,somMot,RH,SomMot_22
MDD,7Networks_RH_SomMot_23,-0.014501,26.042397627187256,4.056384744475828,-8.99364173635987,somMot,RH,SomMot_23
MDD,7Networks_RH_SomMot_24,-0.1022,30.00797847139493,0.7916449096351489,-0.35857764603686226,somMot,RH,SomMot_24
